trial_id,server_received_connection_time,server_computation_start_time,server_computation_end_time,server_sent_data_time,client_received_time,start_time,client_connection_finished_time,client_setup_start_time,client_setup_finished_time,client_computation_start_time,client_computation_finish_time,prediction
358,1679441963.150765,1679441963.150765,1679441963.5959842,1679441963.5970047,1679441963.6901004,1679441963.148711,1679441963.149768,1679441963.149768,1679441963.150765,1679441963.6901004,1679441965.3387804,0
359,1679441965.340872,1679441965.340872,1679441965.811052,1679441965.8120244,1679441965.8976727,1679441965.3398635,1679441965.340872,1679441965.340872,1679441965.340872,1679441965.898762,1679441967.4922001,0
360,1679441967.4936826,1679441967.4936826,1679441967.9009743,1679441967.9018962,1679441967.9656901,1679441967.4922001,1679441967.4936826,1679441967.4936826,1679441967.4936826,1679441967.9656901,1679441969.5402,0
361,1679441969.5434942,1679441969.5440006,1679441969.9561403,1679441969.9571366,1679441970.0196624,1679441969.5424879,1679441969.5434942,1679441969.5434942,1679441969.5440006,1679441970.0196624,1679441971.7276537,0
362,1679441971.7306857,1679441971.7306857,1679441972.1883013,1679441972.1892982,1679441972.258537,1679441971.7296474,1679441971.7306857,1679441971.7306857,1679441971.7306857,1679441972.258537,1679441973.8792298,0
363,1679441973.881278,1679441973.881278,1679441974.2578971,1679441974.2588851,1679441974.3312852,1679441973.8802273,1679441973.881278,1679441973.881278,1679441973.881278,1679441974.3312852,1679441975.9826744,0
364,1679441975.9849925,1679441975.9849925,1679441976.4622257,1679441976.4634147,1679441976.539982,1679441975.9836717,1679441975.9849925,1679441975.9849925,1679441975.9849925,1679441976.5410602,1679441978.0805435,0
365,1679441978.0834553,1679441978.0834553,1679441978.5056815,1679441978.5066922,1679441978.5759366,1679441978.0824602,1679441978.0824602,1679441978.0824602,1679441978.0834553,1679441978.5759366,1679441980.1428933,0
366,1679441980.144915,1679441980.144915,1679441980.587931,1679441980.588939,1679441980.6707528,1679441980.1439073,1679441980.144915,1679441980.144915,1679441980.144915,1679441980.6707528,1679441982.2967825,0
367,1679441982.2997727,1679441982.2997727,1679441982.7999275,1679441982.800985,1679441982.8706534,1679441982.297779,1679441982.2997727,1679441982.2997727,1679441982.2997727,1679441982.8706534,1679441984.4765244,0
368,1679441984.4794233,1679441984.4794233,1679441984.8642344,1679441984.8652315,1679441984.9300501,1679441984.4774294,1679441984.4794233,1679441984.4794233,1679441984.4794233,1679441984.9300501,1679441986.4586954,0
369,1679441986.4606879,1679441986.4606879,1679441986.8778994,1679441986.8788965,1679441986.9459982,1679441986.4596927,1679441986.4596927,1679441986.4596927,1679441986.4606879,1679441986.9459982,1679441988.47912,0
370,1679441988.4811378,1679441988.4811378,1679441988.9295604,1679441988.930557,1679441988.997333,1679441988.4801173,1679441988.4811378,1679441988.4811378,1679441988.4811378,1679441988.997333,1679441990.509883,0
371,1679441990.511797,1679441990.511797,1679441990.9332738,1679441990.9342704,1679441990.997862,1679441990.5108764,1679441990.511797,1679441990.511797,1679441990.511797,1679441990.997862,1679441992.5539994,0
372,1679441992.5562327,1679441992.5562327,1679441992.936169,1679441992.9371667,1679441993.009376,1679441992.5550091,1679441992.5562327,1679441992.5562327,1679441992.5562327,1679441993.009376,1679441994.4732835,0
373,1679441994.4752762,1679441994.4752762,1679441994.98857,1679441994.9895704,1679441995.0570948,1679441994.4742815,1679441994.4752762,1679441994.4752762,1679441994.4752762,1679441995.0570948,1679441996.6255746,0
374,1679441996.6275835,1679441996.6275835,1679441997.046658,1679441997.0476565,1679441997.110362,1679441996.626581,1679441996.6275835,1679441996.6275835,1679441996.6275835,1679441997.110362,1679441998.7246861,0
375,1679441998.727672,1679441998.727672,1679441999.1169116,1679441999.1179085,1679441999.1845794,1679441998.725684,1679441998.7266765,1679441998.7266765,1679441998.727672,1679441999.185576,1679442000.8125372,0
376,1679442000.8155258,1679442000.8155258,1679442001.2602255,1679442001.261235,1679442001.3691733,1679442000.814531,1679442000.8155258,1679442000.8155258,1679442000.8155258,1679442001.3691733,1679442002.9572694,0
377,1679442002.959263,1679442002.959263,1679442003.3153694,1679442003.317363,1679442003.3916104,1679442002.958266,1679442002.959263,1679442002.959263,1679442002.959263,1679442003.3926413,1679442005.3140419,0
378,1679442005.3172467,1679442005.3184655,1679442005.860624,1679442005.862618,1679442005.9393573,1679442005.3162475,1679442005.3172467,1679442005.3172467,1679442005.3172467,1679442005.9393573,1679442007.7854493,0
379,1679442007.7874382,1679442007.788437,1679442008.2091966,1679442008.2101939,1679442008.2839468,1679442007.7864459,1679442007.7874382,1679442007.7874382,1679442007.7874382,1679442008.2839468,1679442009.8627055,0
380,1679442009.8647025,1679442009.8647025,1679442010.2347693,1679442010.235767,1679442010.3060465,1679442009.8637025,1679442009.8647025,1679442009.8647025,1679442009.8647025,1679442010.3060465,1679442011.8870325,0
381,1679442011.8890247,1679442011.8890247,1679442012.301435,1679442012.3035781,1679442012.365963,1679442011.8880293,1679442011.8880293,1679442011.8880293,1679442011.8890247,1679442012.365963,1679442013.9408298,0
382,1679442013.9428234,1679442013.9428234,1679442014.4045105,1679442014.4055085,1679442014.4893882,1679442013.9418283,1679442013.9418283,1679442013.9418283,1679442013.9428234,1679442014.4893882,1679442016.0429354,0
383,1679442016.0453823,1679442016.0453823,1679442016.4384258,1679442016.439423,1679442016.532699,1679442016.0439324,1679442016.0453823,1679442016.0453823,1679442016.0453823,1679442016.532699,1679442018.12165,0
384,1679442018.1240344,1679442018.1240344,1679442018.6010597,1679442018.6030533,1679442018.6912937,1679442018.1226654,1679442018.1240344,1679442018.1240344,1679442018.1240344,1679442018.6912937,1679442020.21929,0
385,1679442020.2212837,1679442020.2212837,1679442020.5908177,1679442020.5918381,1679442020.6608558,1679442020.220287,1679442020.220287,1679442020.220287,1679442020.2212837,1679442020.6608558,1679442022.195591,0
386,1679442022.198581,1679442022.198581,1679442022.668279,1679442022.6692877,1679442022.7438323,1679442022.1975868,1679442022.198581,1679442022.198581,1679442022.198581,1679442022.7438323,1679442024.3190348,0
387,1679442024.3210378,1679442024.3210378,1679442024.7922518,1679442024.7932484,1679442024.8770401,1679442024.3200302,1679442024.3200302,1679442024.3200302,1679442024.3210378,1679442024.8770401,1679442026.4449012,0
388,1679442026.4469142,1679442026.4469142,1679442026.8337078,1679442026.8347054,1679442026.9024897,1679442026.4459083,1679442026.4469142,1679442026.4469142,1679442026.4469142,1679442026.9024897,1679442028.4581025,0
389,1679442028.4610922,1679442028.4610922,1679442028.8809197,1679442028.8819182,1679442028.954598,1679442028.4600968,1679442028.4610922,1679442028.4610922,1679442028.4610922,1679442028.954598,1679442030.4858806,0
390,1679442030.4887764,1679442030.4887764,1679442030.9348729,1679442030.9358697,1679442031.0005724,1679442030.4867837,1679442030.4887764,1679442030.4887764,1679442030.4887764,1679442031.0005724,1679442032.5983298,0
391,1679442032.6003344,1679442032.6003344,1679442032.9851422,1679442032.9851422,1679442033.0563772,1679442032.5993323,1679442032.6003344,1679442032.6003344,1679442032.6003344,1679442033.0563772,1679442034.6725883,0
392,1679442034.6746778,1679442034.6746778,1679442035.0820673,1679442035.0830643,1679442035.1574354,1679442034.6736019,1679442034.6746778,1679442034.6746778,1679442034.6746778,1679442035.158546,1679442036.6554196,0
393,1679442036.6573384,1679442036.6583323,1679442037.0679574,1679442037.0689547,1679442037.1421416,1679442036.6573384,1679442036.6573384,1679442036.6573384,1679442036.6583323,1679442037.1421416,1679442038.7350466,0
394,1679442038.7370312,1679442038.7370312,1679442039.155666,1679442039.1566815,1679442039.2542267,1679442038.7360435,1679442038.7370312,1679442038.7370312,1679442038.7370312,1679442039.2542267,1679442040.8117208,0
395,1679442040.8146362,1679442040.8146362,1679442041.1990378,1679442041.2000346,1679442041.2769856,1679442040.8126433,1679442040.8136396,1679442040.8136396,1679442040.8146362,1679442041.2769856,1679442042.9412367,0
396,1679442042.94326,1679442042.94326,1679442043.4324307,1679442043.4335124,1679442043.5059948,1679442042.9422364,1679442042.94326,1679442042.94326,1679442042.94326,1679442043.5059948,1679442045.078347,0
397,1679442045.0803819,1679442045.081336,1679442045.464166,1679442045.4651635,1679442045.5382183,1679442045.0803819,1679442045.0803819,1679442045.0803819,1679442045.0803819,1679442045.5382183,1679442047.1258864,0
398,1679442047.1289,1679442047.1289,1679442047.553262,1679442047.554259,1679442047.619949,1679442047.127897,1679442047.1289,1679442047.1289,1679442047.1289,1679442047.6209493,1679442049.1636043,0
399,1679442049.165589,1679442049.166588,1679442049.6754334,1679442049.6764307,1679442049.7545376,1679442049.1645923,1679442049.165589,1679442049.165589,1679442049.165589,1679442049.7545376,1679442051.271402,0
400,1679442051.27344,1679442051.27344,1679442051.736442,1679442051.736442,1679442051.7992325,1679442051.272437,1679442051.27344,1679442051.27344,1679442051.27344,1679442051.8002284,1679442053.3686576,0
401,1679442053.3706465,1679442053.3706465,1679442053.822231,1679442053.823228,1679442053.8952715,1679442053.3696525,1679442053.3706465,1679442053.3706465,1679442053.3706465,1679442053.8952715,1679442055.5619712,0
402,1679442055.563964,1679442055.563964,1679442056.0539637,1679442056.0549607,1679442056.1237397,1679442055.5629673,1679442055.563964,1679442055.563964,1679442055.563964,1679442056.1237397,1679442057.6934428,0
403,1679442057.6954548,1679442057.6964512,1679442058.0987635,1679442058.0998402,1679442058.1655898,1679442057.6944518,1679442057.6954548,1679442057.6954548,1679442057.6964512,1679442058.1665864,1679442059.793377,0
404,1679442059.7963676,1679442059.7963676,1679442060.2715917,1679442060.2725885,1679442060.3475585,1679442059.7953765,1679442059.7963676,1679442059.7963676,1679442059.7963676,1679442060.3475585,1679442061.941561,0
405,1679442061.9425578,1679442061.9435503,1679442062.3456092,1679442062.3466065,1679442062.4148657,1679442061.9425578,1679442061.9425578,1679442061.9425578,1679442061.9425578,1679442062.4158576,1679442063.96378,0
406,1679442063.9656963,1679442063.9656963,1679442064.3607042,1679442064.3617008,1679442064.450034,1679442063.9647782,1679442063.9656963,1679442063.9656963,1679442063.9656963,1679442064.450034,1679442066.0348196,0
407,1679442066.0368192,1679442066.0368192,1679442066.50421,1679442066.5062022,1679442066.5768883,1679442066.0358167,1679442066.0368192,1679442066.0368192,1679442066.0368192,1679442066.5768883,1679442068.1340616,0
408,1679442068.135972,1679442068.1369705,1679442068.5646036,1679442068.5666018,1679442068.6685824,1679442068.1350546,1679442068.135972,1679442068.135972,1679442068.1369705,1679442068.6695797,1679442070.2384531,0
409,1679442070.2406774,1679442070.2406774,1679442070.6714985,1679442070.6724956,1679442070.7467904,1679442070.2394507,1679442070.2406774,1679442070.2406774,1679442070.2406774,1679442070.7467904,1679442072.2861545,0
410,1679442072.2891428,1679442072.2891428,1679442072.761649,1679442072.7626548,1679442072.8389287,1679442072.2881505,1679442072.2891428,1679442072.2891428,1679442072.2891428,1679442072.8389287,1679442074.4092042,0
411,1679442074.4114602,1679442074.4125614,1679442074.8235085,1679442074.8235085,1679442074.8982563,1679442074.4104447,1679442074.4114602,1679442074.4114602,1679442074.4125614,1679442074.8992536,1679442076.4077957,0
412,1679442076.40971,1679442076.40971,1679442076.8492496,1679442076.8502524,1679442076.939046,1679442076.4087987,1679442076.40971,1679442076.40971,1679442076.40971,1679442076.939046,1679442078.5296967,0
413,1679442078.531861,1679442078.531861,1679442079.008571,1679442079.0095859,1679442079.0806243,1679442078.5306988,1679442078.531861,1679442078.531861,1679442078.531861,1679442079.0816333,1679442080.635208,0
414,1679442080.6372004,1679442080.6372004,1679442081.047869,1679442081.0488703,1679442081.1167347,1679442080.6362062,1679442080.6372004,1679442080.6372004,1679442080.6372004,1679442081.1167347,1679442082.6818802,0
415,1679442082.6837962,1679442082.6847944,1679442083.088375,1679442083.0893865,1679442083.1735892,1679442082.6828895,1679442082.6837962,1679442082.6837962,1679442082.6837962,1679442083.1735892,1679442084.7600787,0
416,1679442084.762071,1679442084.762071,1679442085.20775,1679442085.2087445,1679442085.2930186,1679442084.7610757,1679442084.762071,1679442084.762071,1679442084.762071,1679442085.2930186,1679442086.9015982,0
417,1679442086.9035919,1679442086.9035919,1679442087.2830439,1679442087.2830439,1679442087.3547187,1679442086.9025962,1679442086.9035919,1679442086.9035919,1679442086.9035919,1679442087.3547187,1679442088.8839087,0
418,1679442088.8858197,1679442088.8858197,1679442089.3095694,1679442089.3105648,1679442089.3778095,1679442088.8849065,1679442088.8858197,1679442088.8858197,1679442088.8858197,1679442089.3778095,1679442090.9479053,0
419,1679442090.9498172,1679442090.9508126,1679442091.3894618,1679442091.3904576,1679442091.4562984,1679442090.9498172,1679442090.9498172,1679442090.9498172,1679442090.9498172,1679442091.4562984,1679442092.9357271,0
420,1679442092.9377215,1679442092.9377215,1679442093.297248,1679442093.2987397,1679442093.3686574,1679442092.9367244,1679442092.9377215,1679442092.9377215,1679442092.9377215,1679442093.3686574,1679442095.0618892,0
421,1679442095.0648797,1679442095.0648797,1679442095.5477848,1679442095.549778,1679442095.6311579,1679442095.0638833,1679442095.0638833,1679442095.0638833,1679442095.0638833,1679442095.6311579,1679442097.2180426,0
422,1679442097.2200346,1679442097.2200346,1679442097.6864054,1679442097.6874025,1679442097.7722003,1679442097.2190387,1679442097.2190387,1679442097.2190387,1679442097.2200346,1679442097.7722003,1679442099.3288794,0
423,1679442099.330873,1679442099.330873,1679442099.7477555,1679442099.748752,1679442099.819513,1679442099.3298771,1679442099.330873,1679442099.330873,1679442099.330873,1679442099.819513,1679442101.342165,0
424,1679442101.3443182,1679442101.3443182,1679442101.853783,1679442101.8547893,1679442101.9291625,1679442101.3431723,1679442101.3443182,1679442101.3443182,1679442101.3443182,1679442101.9291625,1679442103.5656111,0
425,1679442103.5685961,1679442103.5685961,1679442103.9691932,1679442103.97019,1679442104.032848,1679442103.566614,1679442103.567601,1679442103.567601,1679442103.5685961,1679442104.032848,1679442105.6024046,0
426,1679442105.604322,1679442105.604322,1679442105.9994006,1679442106.0003982,1679442106.0701625,1679442105.603383,1679442105.604322,1679442105.604322,1679442105.604322,1679442106.0701625,1679442107.596872,0
427,1679442107.5988662,1679442107.5998673,1679442108.0370321,1679442108.0380325,1679442108.1020696,1679442107.597871,1679442107.5988662,1679442107.5988662,1679442107.5988662,1679442108.1020696,1679442109.7591114,0
428,1679442109.7621026,1679442109.7621026,1679442110.1505332,1679442110.1515296,1679442110.2384267,1679442109.761105,1679442109.761105,1679442109.761105,1679442109.7621026,1679442110.2384267,1679442111.838975,0
429,1679442111.8419645,1679442111.8419645,1679442112.2603247,1679442112.262361,1679442112.3325477,1679442111.8399713,1679442111.8409686,1679442111.8409686,1679442111.8419645,1679442112.3325477,1679442113.9026687,0
430,1679442113.9046867,1679442113.9046867,1679442114.3535411,1679442114.3555348,1679442114.4597983,1679442113.9036667,1679442113.9046867,1679442113.9046867,1679442113.9046867,1679442114.4597983,1679442116.0001493,0
431,1679442116.0021572,1679442116.0021572,1679442116.439566,1679442116.4405594,1679442116.524421,1679442116.001149,1679442116.0021572,1679442116.0021572,1679442116.0021572,1679442116.524421,1679442118.1409626,0
